MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,TotalSF,TotalBath,TotalPorchSF,HouseAge,RemodAge,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
120,59.0,9.011767474596178,1,0,4,4,3,7,5,2004,2004,4.990432586778736,4,3,4,3,3,6,6.580639137284949,1,0.0,6.459904454377535,7.214504414151143,5,1,7.214504414151143,0.0,0.0,7.214504414151143,1,0,2,0,2,1,4,6,8,1,4,2004.0,2,2,6.184148890937483,3,3,2,5.262690188904886,3.4339872044851463,0.0,0.0,0.0,0.0,0,0,0.0,7,2008,207000,2716,3.0,30,4,4,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60,59.0,9.10974625674048,1,0,3,4,3,6,5,1998,1998,0.0,3,3,4,3,4,6,6.720220155135295,1,0.0,4.7535901911063645,6.8501261661455,4,1,6.8501261661455,6.54534966033442,0.0,7.40184157874383,1,0,2,1,3,1,3,7,8,2,3,1998.0,3,2,6.159095388491933,3,3,2,4.61512051684126,3.6635616461296463,0.0,0.0,0.0,0.0,0,0,0.0,7,2008,192000,2581,3.5,38,10,10,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
190,85.0,12.011644093954345,0,0,3,4,1,5,6,1965,1965,0.0,3,3,3,3,4,5,7.1308988302963465,4,4.997212273764115,4.6443908991413725,7.313220387090301,5,1,7.3901814282264295,5.123963979403259,0.0,7.488293515159428,2,0,2,0,3,1,3,7,8,2,4,1965.0,3,2,6.272877006546167,3,3,2,6.508769136971682,0.0,0.0,0.0,0.0,0.0,0,0,6.55250788703459,8,2008,228950,3285,4.0,0,43,43,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,86.0,9.558035114334135,1,0,3,4,3,9,5,2005,2006,5.303304908059076,4,3,5,3,4,6,7.1308988302963465,1,0.0,6.513230110912307,7.56164174558878,5,1,7.56164174558878,0.0,0.0,7.56164174558878,1,0,2,0,3,1,4,8,8,1,4,2005.0,3,3,6.517671272912275,3,3,2,5.187385805840755,3.9512437185814275,0.0,0.0,0.0,0.0,0,0,0.0,7,2007,377426,3844,3.0,51,2,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,70.0,9.119977931895791,1,0,4,4,3,7,5,2002,2003,4.736198448394496,4,3,4,3,3,6,6.698268054115413,1,0.0,6.588926477533519,7.337587743538596,5,1,7.337587743538596,0.0,0.0,7.337587743538596,1,0,2,0,3,1,4,7,8,0,0,2002.0,2,2,6.278521424165844,3,3,2,5.262690188904886,4.31748811353631,0.0,0.0,0.0,0.0,0,0,0.0,12,2008,214000,3072,3.0,74,6,5,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,91.0,9.557187177595935,1,0,4,4,3,7,7,1984,1998,0.0,4,3,4,3,2,5,5.365976015021851,1,0.0,6.903747257584598,7.097548850614793,5,1,7.3914152346753585,0.0,0.0,7.3914152346753585,1,0,2,0,3,1,4,8,8,0,0,1984.0,2,2,6.089044875446846,3,3,2,4.6913478822291435,3.828641396489095,0.0,0.0,0.0,0.0,0,0,5.993961427306569,5,2006,202500,2829,3.0,45,22,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,66.0,9.425532393502772,1,0,3,4,3,6,7,1958,1998,5.176149732573829,3,3,3,2,1,3,6.373319789577012,1,0.0,6.447305862541213,7.103322062526113,3,1,7.103322062526113,0.0,0.0,7.103322062526113,0,0,1,0,3,1,3,6,8,0,0,1958.0,1,1,5.697093486505405,3,3,2,0.0,0.0,0.0,0.0,5.459585514144159,0.0,0,0,0.0,6,2009,155000,2430,1.0,234,51,11,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
60,85.0,9.56043370454936,1,0,4,4,3,8,5,2002,2002,0.0,4,3,4,3,1,1,0.0,1,0.0,6.875232087276577,6.875232087276577,5,1,6.901737206656574,6.82001636467413,0.0,7.554334823725748,0,0,2,1,4,1,4,9,8,0,0,2002.0,3,2,6.068425588244111,3,3,2,4.912654885736052,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2010,202900,2875,2.5,0,8,8,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,60.0,9.036106025364846,1,0,4,4,3,4,4,1950,1950,0.0,2,2,3,2,1,1,0.0,1,0.0,6.582025138892826,6.582025138892826,4,1,6.7357800142423265,0.0,0.0,6.7357800142423265,0,0,1,0,2,1,3,4,8,0,0,1950.0,1,1,5.68697535633982,3,3,0,5.5254529391317835,0.0,3.2188758248682006,0.0,0.0,0.0,0,0,0.0,9,2009,82000,1562,1.0,24,59,59,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
90,73.0,9.053101595549691,1,0,4,4,3,3,4,1949,1950,5.831882477283517,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,2,0,6.947937068614969,0.0,0.0,6.947937068614969,0,0,2,0,2,2,3,6,8,0,0,1949.0,1,2,5.993961427306569,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5,2006,87500,1040,2.0,0,57,56,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
120,63.0,9.088172738001974,1,0,3,4,3,9,5,2005,2005,6.424869023905388,5,3,5,3,1,6,3.367295829986474,1,0.0,7.4127640174265625,7.429520842786462,5,1,7.429520842786462,0.0,0.0,7.429520842786462,0,0,2,0,2,1,5,6,8,1,5,2005.0,2,2,6.336825731146441,3,3,2,6.206575926724928,4.290459441148391,0.0,0.0,0.0,0.0,0,0,0.0,7,2008,266000,3368,2.0,72,3,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
160,36.0,7.860570785538664,1,0,4,4,3,5,3,1976,1976,0.0,3,3,4,3,1,3,4.867534450455582,4,5.4510384535657,5.170483995038151,6.285998094508865,3,1,6.285998094508865,6.3578422665081,0.0,7.014814351275545,0,0,1,1,3,1,3,4,8,0,0,1976.0,1,1,5.820082930352362,3,3,2,5.209486152841421,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4,2010,85000,1648,1.5,0,34,34,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50,65.0,8.769662508112274,1,0,4,4,3,6,5,1939,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,6.880384082186005,6.880384082186005,4,1,6.880384082186005,6.406879986069314,0.0,7.363913501405819,0,0,1,0,3,1,2,6,8,1,4,1939.0,1,1,5.746203190540153,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10,2006,140200,2549,1.0,0,67,56,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,73.0,9.455088847042777,1,0,3,4,3,6,8,1960,1998,0.0,3,4,3,3,2,4,6.212606095751519,1,0.0,6.133398042996649,6.8658910748834385,3,1,6.8658910748834385,0.0,0.0,6.8658910748834385,0,0,1,0,2,1,3,5,8,0,0,1960.0,2,1,5.71042701737487,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.648659816955295,4,2007,151500,1916,1.0,0,47,9,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20,73.0,9.77571099759397,1,0,3,4,3,6,5,1960,1960,3.4339872044851463,3,3,3,3,1,4,7.147559271189454,1,0.0,5.342334251964811,7.2991214627108,5,1,7.2991214627108,0.0,0.0,7.2991214627108,1,0,2,0,3,1,3,6,8,2,4,1960.0,1,2,6.212606095751519,3,3,2,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0,0,0.0,12,2009,157500,2956,3.0,40,49,49,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
160,36.0,7.803435056952168,1,0,4,4,3,7,5,2003,2004,4.672828834461906,4,3,4,3,1,6,6.352629396319567,1,0.0,5.2574953720277815,6.639875833826536,5,1,6.639875833826536,6.760414691083428,0.0,7.394493107219038,1,0,2,1,2,1,4,6,8,0,0,2003.0,2,2,6.163314804034641,3,3,2,0.0,3.332204510175204,0.0,0.0,0.0,0.0,0,0,0.0,10,2008,154000,2390,3.5,27,5,4,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
